"StateAbbr","Location.ID","Location","Value","Rank","Anomaly..1901.2000.base.period.","X1901.2000.Mean","StateDesc","County"
"KY","KY-189","Owsley County",57.6417,122,1.9942,55.6,"Kentucky","Owsley County"
"KY","KY-191","Pendleton County",56.05,120,2.2686,53.8,"Kentucky","Pendleton County"
"KY","KY-193","Perry County",57.1833,120,1.8986,55.3,"Kentucky","Perry County"
"KY","KY-195","Pike County",57.7833,126,2.2993,55.5,"Kentucky","Pike County"
"KY","KY-197","Powell County",56.775,114,1.7194,55.1,"Kentucky","Powell County"
"KY","KY-199","Pulaski County",58.4417,128,3.2228,55.2,"Kentucky","Pulaski County"
"KY","KY-201","Robertson County",55.6,117,1.968,53.6,"Kentucky","Robertson County"
"KY","KY-203","Rockcastle County",57.2583,126,2.4872,54.8,"Kentucky","Rockcastle County"
"KY","KY-205","Rowan County",55.1583,99,1.0875,54.1,"Kentucky","Rowan County"
"KY","KY-207","Russell County",59.075,128,3.5292,55.5,"Kentucky","Russell County"
"KY","KY-209","Scott County",56.6167,123,2.6476,54,"Kentucky","Scott County"
"KY","KY-211","Shelby County",56.8167,123,2.558,54.3,"Kentucky","Shelby County"
"KY","KY-213","Simpson County",58.975,115,1.7488,57.2,"Kentucky","Simpson County"
"KY","KY-215","Spencer County",57.1583,122,2.2612,54.9,"Kentucky","Spencer County"
"KY","KY-217","Taylor County",57.9167,124,2.5231,55.4,"Kentucky","Taylor County"
"KY","KY-219","Todd County",59.2333,121,2.0456,57.2,"Kentucky","Todd County"
"KY","KY-221","Trigg County",59.1,112,1.4946,57.6,"Kentucky","Trigg County"
"KY","KY-223","Trimble County",56.6083,123,2.5792,54,"Kentucky","Trimble County"
"KY","KY-225","Union County",57.175,83,0.5437,56.6,"Kentucky","Union County"
"KY","KY-227","Warren County",59.1,120,1.9363,57.2,"Kentucky","Warren County"
"KY","KY-229","Washington County",56.9083,119,1.9684,54.9,"Kentucky","Washington County"
"KY","KY-231","Wayne County",58.9917,128,3.5508,55.4,"Kentucky","Wayne County"
"KY","KY-233","Webster County",57.9167,97,1.1339,56.8,"Kentucky","Webster County"
"KY","KY-235","Whitley County",57.75,127,2.3237,55.4,"Kentucky","Whitley County"
"KY","KY-237","Wolfe County",56.6833,116,1.6203,55.1,"Kentucky","Wolfe County"
"KY","KY-239","Woodford County",57.175,124,2.764,54.4,"Kentucky","Woodford County"
"KY","KY-129","Lee County",57.3833,118,1.735,55.6,"Kentucky","Lee County"
"KY","KY-131","Leslie County",56.9083,124,1.9659,54.9,"Kentucky","Leslie County"
"KY","KY-133","Letcher County",56.25,125,1.9873,54.3,"Kentucky","Letcher County"
"KY","KY-109","Jackson County",56.9,125,2.2232,54.7,"Kentucky","Jackson County"
"KY","KY-111","Jefferson County",57.7417,121,2.4503,55.3,"Kentucky","Jefferson County"
"KY","KY-113","Jessamine County",57.0917,123,2.5336,54.6,"Kentucky","Jessamine County"
"KY","KY-115","Johnson County",57.2583,125,2.3627,54.9,"Kentucky","Johnson County"
"KY","KY-117","Kenton County",55.8083,122,2.4272,53.4,"Kentucky","Kenton County"
"KY","KY-119","Knott County",57.075,124,2.0419,55,"Kentucky","Knott County"
"KY","KY-121","Knox County",57.55,127,2.2283,55.3,"Kentucky","Knox County"
"KY","KY-123","Larue County",57.1333,115,1.7768,55.4,"Kentucky","Larue County"
"KY","KY-125","Laurel County",57.6667,127,2.5896,55.1,"Kentucky","Laurel County"
"KY","KY-127","Lawrence County",57.0417,124,2.596,54.4,"Kentucky","Lawrence County"
"KY","KY-137","Lincoln County",57,126,2.3638,54.6,"Kentucky","Lincoln County"
"KY","KY-139","Livingston County",58.15,95,1.1029,57,"Kentucky","Livingston County"
"KY","KY-141","Logan County",58.725,110,1.4991,57.2,"Kentucky","Logan County"
"KY","KY-135","Lewis County",55.2167,116,1.8033,53.4,"Kentucky","Lewis County"
"KY","KY-145","McCracken County",58.7833,109,1.5947,57.2,"Kentucky","McCracken County"
"KY","KY-147","McCreary County",58.0667,128,2.9334,55.1,"Kentucky","McCreary County"
"KY","KY-149","McLean County",58.1167,107,1.4776,56.6,"Kentucky","McLean County"
"KY","KY-143","Lyon County",58.5417,98,1.0708,57.5,"Kentucky","Lyon County"
"LA","LA-001","Acadia Parish",68.6,95,0.5979,68,"Louisiana","Acadia Parish"
"LA","LA-003","Allen Parish",67.5417,78,0.3535,67.2,"Louisiana","Allen Parish"
"LA","LA-005","Ascension Parish",69.3833,118,1.7948,67.6,"Louisiana","Ascension Parish"
"LA","LA-023","Cameron Parish",69.6667,115,1.236,68.4,"Louisiana","Cameron Parish"
"LA","LA-025","Catahoula Parish",66.225,87,0.4854,65.7,"Louisiana","Catahoula Parish"
"LA","LA-027","Claiborne Parish",64.6333,105,1.1311,63.5,"Louisiana","Claiborne Parish"
"LA","LA-029","Concordia Parish",66.5917,90,0.5517,66,"Louisiana","Concordia Parish"
"LA","LA-031","De Soto Parish",65.9333,101,1.0624,64.9,"Louisiana","De Soto Parish"
"LA","LA-007","Assumption Parish",70.05,118,2.0308,68,"Louisiana","Assumption Parish"
"LA","LA-009","Avoyelles Parish",67.3333,100,0.6611,66.7,"Louisiana","Avoyelles Parish"
"LA","LA-011","Beauregard Parish",67.5667,99,0.8368,66.7,"Louisiana","Beauregard Parish"
"LA","LA-013","Bienville Parish",65.925,116,1.8851,64,"Louisiana","Bienville Parish"
"LA","LA-015","Bossier Parish",66.0583,115,1.7493,64.3,"Louisiana","Bossier Parish"
"LA","LA-017","Caddo Parish",66.05,106,1.3281,64.7,"Louisiana","Caddo Parish"
"LA","LA-019","Calcasieu Parish",68.7833,109,1.0451,67.7,"Louisiana","Calcasieu Parish"
"LA","LA-021","Caldwell Parish",65.7333,99,0.9451,64.8,"Louisiana","Caldwell Parish"
"LA","LA-075","Plaquemines Parish",70.6167,116,1.6823,68.9,"Louisiana","Plaquemines Parish"
"LA","LA-077","Pointe Coupee Parish",68.7,117,1.5993,67.1,"Louisiana","Pointe Coupee Parish"
"LA","LA-079","Rapides Parish",67.0167,99,0.7023,66.3,"Louisiana","Rapides Parish"
"LA","LA-081","Red River Parish",66.5083,116,1.7705,64.7,"Louisiana","Red River Parish"
"LA","LA-083","Richland Parish",65.3833,96,0.8237,64.6,"Louisiana","Richland Parish"
"LA","LA-085","Sabine Parish",66.1,102,0.9748,65.1,"Louisiana","Sabine Parish"
"LA","LA-087","St. Bernard Parish",69.975,118,1.7865,68.2,"Louisiana","St. Bernard Parish"
"LA","LA-089","St. Charles Parish",70.4417,118,1.9951,68.4,"Louisiana","St. Charles Parish"
"LA","LA-091","St. Helena Parish",68.1083,121,2.1461,66,"Louisiana","St. Helena Parish"
"LA","LA-093","St. James Parish",69.8917,118,1.966,67.9,"Louisiana","St. James Parish"
"LA","LA-095","St. John the Baptist Parish",69.925,118,2.0144,67.9,"Louisiana","St. John the Baptist Parish"
"LA","LA-097","St. Landry Parish",68.3167,111,0.9965,67.3,"Louisiana","St. Landry Parish"
"LA","LA-099","St. Martin Parish",69.3583,117,1.5302,67.8,"Louisiana","St. Martin Parish"
"LA","LA-101","St. Mary Parish",70.25,118,2.0177,68.2,"Louisiana","St. Mary Parish"
"LA","LA-103","St. Tammany Parish",68.9,121,2.0928,66.8,"Louisiana","St. Tammany Parish"
"LA","LA-105","Tangipahoa Parish",68.5333,121,2.1088,66.4,"Louisiana","Tangipahoa Parish"
"LA","LA-107","Tensas Parish",65.3667,68,0.0829,65.3,"Louisiana","Tensas Parish"
"LA","LA-109","Terrebonne Parish",71.2583,125,2.3997,68.9,"Louisiana","Terrebonne Parish"
"LA","LA-111","Union Parish",65.2583,118,1.6658,63.6,"Louisiana","Union Parish"
"LA","LA-033","East Baton Rouge Parish",68.925,118,1.8388,67.1,"Louisiana","East Baton Rouge Parish"
"LA","LA-035","East Carroll Parish",65.7333,113,1.6188,64.1,"Louisiana","East Carroll Parish"
"LA","LA-037","East Feliciana Parish",68.2417,120,1.9709,66.3,"Louisiana","East Feliciana Parish"
"LA","LA-039","Evangeline Parish",67.7,88,0.5143,67.2,"Louisiana","Evangeline Parish"
"LA","LA-041","Franklin Parish",65.425,80,0.3958,65,"Louisiana","Franklin Parish"
"LA","LA-043","Grant Parish",66.2333,89,0.5929,65.6,"Louisiana","Grant Parish"
"LA","LA-045","Iberia Parish",69.475,115,1.3355,68.1,"Louisiana","Iberia Parish"
"LA","LA-047","Iberville Parish",69.2417,117,1.6487,67.6,"Louisiana","Iberville Parish"
"LA","LA-049","Jackson Parish",65.7417,117,1.8408,63.9,"Louisiana","Jackson Parish"
"LA","LA-051","Jefferson Parish",70.5083,117,1.7673,68.7,"Louisiana","Jefferson Parish"
"LA","LA-053","Jefferson Davis Parish",68.6333,82,0.4788,68.2,"Louisiana","Jefferson Davis Parish"
"LA","LA-055","Lafayette Parish",69.0083,112,1.1412,67.9,"Louisiana","Lafayette Parish"
"LA","LA-057","Lafourche Parish",70.9083,119,2.0717,68.8,"Louisiana","Lafourche Parish"
"LA","LA-059","La Salle Parish",66.3333,95,0.7803,65.6,"Louisiana","La Salle Parish"
"LA","LA-061","Lincoln Parish",65.4667,121,1.9143,63.6,"Louisiana","Lincoln Parish"
"LA","LA-063","Livingston Parish",68.9167,117,1.8175,67.1,"Louisiana","Livingston Parish"
"LA","LA-065","Madison Parish",65.5417,96,0.8841,64.7,"Louisiana","Madison Parish"
"LA","LA-067","Morehouse Parish",65.4417,114,1.6218,63.8,"Louisiana","Morehouse Parish"
"LA","LA-069","Natchitoches Parish",66.3833,106,1.0054,65.4,"Louisiana","Natchitoches Parish"
"LA","LA-071","Orleans Parish",69.9917,119,1.918,68.1,"Louisiana","Orleans Parish"
"LA","LA-073","Ouachita Parish",65.3833,108,1.1916,64.2,"Louisiana","Ouachita Parish"
"LA","LA-125","West Feliciana Parish",68.3667,121,1.7789,66.6,"Louisiana","West Feliciana Parish"
"LA","LA-127","Winn Parish",66.0417,113,1.2312,64.8,"Louisiana","Winn Parish"
"LA","LA-119","Webster Parish",65.5667,112,1.5336,64,"Louisiana","Webster Parish"
"LA","LA-113","Vermilion Parish",69.4083,110,0.9974,68.4,"Louisiana","Vermilion Parish"
"LA","LA-115","Vernon Parish",66.75,103,0.976,65.8,"Louisiana","Vernon Parish"
"LA","LA-117","Washington Parish",67.8,119,1.9045,65.9,"Louisiana","Washington Parish"
"LA","LA-121","West Baton Rouge Parish",69.1417,118,1.7493,67.4,"Louisiana","West Baton Rouge Parish"
"LA","LA-123","West Carroll Parish",65.5667,114,1.5758,64,"Louisiana","West Carroll Parish"
"MA","MA-001","Barnstable County",50.8417,108,1.9233,48.9,"Massachusetts","Barnstable County"
"MA","MA-009","Essex County",48.7417,98,1.2449,47.5,"Massachusetts","Essex County"
"MA","MA-003","Berkshire County",45.2583,98,1.1564,44.1,"Massachusetts","Berkshire County"
"MA","MA-005","Bristol County",50.75,107,1.72,49,"Massachusetts","Bristol County"
"MA","MA-007","Dukes County",51.1667,106,1.7735,49.4,"Massachusetts","Dukes County"
"MA","MA-027","Worcester County",47.9083,107,1.698,46.2,"Massachusetts","Worcester County"
"MA","MA-017","Middlesex County",49.5,110,1.8945,47.6,"Massachusetts","Middlesex County"
"MA","MA-011","Franklin County",47.05,106,1.7215,45.3,"Massachusetts","Franklin County"
"MA","MA-013","Hampden County",48.1667,103,1.3138,46.9,"Massachusetts","Hampden County"
"MA","MA-015","Hampshire County",47.4417,96,1.1004,46.3,"Massachusetts","Hampshire County"
"MA","MA-025","Suffolk County",50.8333,109,2.2867,48.5,"Massachusetts","Suffolk County"
"MA","MA-019","Nantucket County",50.7417,108,2.1342,48.6,"Massachusetts","Nantucket County"
"MA","MA-021","Norfolk County",50.4667,110,2.2112,48.3,"Massachusetts","Norfolk County"
"MA","MA-023","Plymouth County",50.7333,106,1.8348,48.9,"Massachusetts","Plymouth County"
"MD","MD-001","Allegany County",53.0917,114,1.815,51.3,"Maryland","Allegany County"
"MD","MD-003","Anne Arundel County",58.0833,119,2.7294,55.4,"Maryland","Anne Arundel County"
"MD","MD-005","Baltimore County",55.575,118,2.5873,53,"Maryland","Baltimore County"
"MD","MD-009","Calvert County",58.525,125,2.9464,55.6,"Maryland","Calvert County"
"MD","MD-027","Howard County",55.6583,118,2.7571,52.9,"Maryland","Howard County"
"MD","MD-029","Kent County",56.8,116,2.2305,54.6,"Maryland","Kent County"
"MD","MD-031","Montgomery County",56.3333,120,2.8924,53.4,"Maryland","Montgomery County"
"MD","MD-033","Prince George's County",57.875,123,2.9211,55,"Maryland","Prince George's County"
"MD","MD-035","Queen Anne's County",57.1917,117,2.4996,54.7,"Maryland","Queen Anne's County"
"MD","MD-011","Caroline County",57.6667,124,3.0651,54.6,"Maryland","Caroline County"
"MD","MD-013","Carroll County",54.1917,118,2.4109,51.8,"Maryland","Carroll County"
"MD","MD-015","Cecil County",55.8833,117,2.5782,53.3,"Maryland","Cecil County"
"MD","MD-017","Charles County",58.9917,125,3.3215,55.7,"Maryland","Charles County"
"MD","MD-019","Dorchester County",58.8417,126,3.2332,55.6,"Maryland","Dorchester County"
"MD","MD-021","Frederick County",54.7417,116,2.3357,52.4,"Maryland","Frederick County"
"MD","MD-023","Garrett County",49.725,121,2.5076,47.2,"Maryland","Garrett County"
"MD","MD-025","Harford County",55.725,118,2.4753,53.2,"Maryland","Harford County"
"MD","MD-511","Washington, D.C.",58.0833,124,2.9932,55.1,"Maryland","Washington, D.C."
"MD","MD-043","Washington County",54.4,117,2.2911,52.1,"Maryland","Washington County"
"MD","MD-037","St. Mary's County",58.9667,126,2.9989,56,"Maryland","St. Mary's County"
"MD","MD-039","Somerset County",59.6667,126,3.5696,56.1,"Maryland","Somerset County"
"MD","MD-041","Talbot County",58.1917,122,2.6997,55.5,"Maryland","Talbot County"
"MD","MD-045","Wicomico County",59.0333,126,3.6723,55.4,"Maryland","Wicomico County"
"MD","MD-047","Worcester County",59.3833,127,3.7783,55.6,"Maryland","Worcester County"
"MD","MD-510","Baltimore City",57.4833,116,2.7259,54.8,"Maryland","Baltimore City"
"ME","ME-031","York County",45.3,83,0.6414,44.7,"Maine","York County"
"ME","ME-007","Franklin County",38.7583,70,0.3783,38.4,"Maine","Franklin County"
"ME","ME-009","Hancock County",43.7583,86,0.7952,43,"Maine","Hancock County"
"ME","ME-003","Aroostook County",37.9667,64,0.2331,37.7,"Maine","Aroostook County"
"ME","ME-005","Cumberland County",44.8333,93,0.9526,43.9,"Maine","Cumberland County"
"ME","ME-027","Waldo County",43.4917,87,0.808,42.7,"Maine","Waldo County"
"ME","ME-029","Washington County",43.2083,94,1.1442,42.1,"Maine","Washington County"
"ME","ME-001","Androscoggin County",44.0167,90,0.9057,43.1,"Maine","Androscoggin County"
"ME","ME-011","Kennebec County",43.9167,92,0.9608,43,"Maine","Kennebec County"
"ME","ME-013","Knox County",44.0917,86,0.7721,43.3,"Maine","Knox County"
"ME","ME-015","Lincoln County",44.6333,94,1.0484,43.6,"Maine","Lincoln County"
"ME","ME-017","Oxford County",41.175,85,0.7636,40.4,"Maine","Oxford County"
"ME","ME-019","Penobscot County",41.7917,81,0.6778,41.1,"Maine","Penobscot County"
"ME","ME-021","Piscataquis County",38.8167,73,0.4784,38.3,"Maine","Piscataquis County"
"ME","ME-023","Sagadahoc County",44.9167,93,1.0295,43.9,"Maine","Sagadahoc County"
"ME","ME-025","Somerset County",38.8667,70,0.292,38.6,"Maine","Somerset County"
"MI","MI-001","Alcona County",42.4833,57,0.0563,42.4,"Michigan","Alcona County"
"MI","MI-003","Alger County",39.4917,39,-0.6399,40.1,"Michigan","Alger County"
"MI","MI-005","Allegan County",48.35,83,0.6458,47.7,"Michigan","Allegan County"
"MI","MI-007","Alpena County",42.5,61,0.194,42.3,"Michigan","Alpena County"
"MI","MI-009","Antrim County",42.7417,53,0.0175,42.7,"Michigan","Antrim County"
"MI","MI-027","Cass County",48.4917,84,0.6522,47.8,"Michigan","Cass County"
"MI","MI-029","Charlevoix County",42.525,48,-0.2733,42.8,"Michigan","Charlevoix County"
"MI","MI-031","Cheboygan County",41.6167,47,-0.3294,41.9,"Michigan","Cheboygan County"
"MI","MI-033","Chippewa County",39.1417,37,-0.5173,39.7,"Michigan","Chippewa County"
"MI","MI-035","Clare County",43.75,76,0.3733,43.4,"Michigan","Clare County"
"MI","MI-011","Arenac County",45.0167,83,0.6137,44.4,"Michigan","Arenac County"
"MI","MI-013","Baraga County",37.9667,51,-0.2323,38.2,"Michigan","Baraga County"
"MI","MI-015","Barry County",47.625,83,0.6993,46.9,"Michigan","Barry County"
"MI","MI-017","Bay County",46.55,92,0.9457,45.6,"Michigan","Bay County"
"MI","MI-019","Benzie County",43.7333,83,0.8896,42.8,"Michigan","Benzie County"
"MI","MI-021","Berrien County",48.925,73,0.4088,48.5,"Michigan","Berrien County"
"MI","MI-023","Branch County",48.1667,85,0.6794,47.5,"Michigan","Branch County"
"MI","MI-025","Calhoun County",48.0667,96,1.0567,47,"Michigan","Calhoun County"
"MI","MI-079","Kalkaska County",42.575,74,0.3562,42.2,"Michigan","Kalkaska County"
"MI","MI-081","Kent County",47.0417,81,0.6584,46.4,"Michigan","Kent County"
"MI","MI-083","Keweenaw County",38.925,61,0.1643,38.8,"Michigan","Keweenaw County"
"MI","MI-085","Lake County",43.975,56,-0.0926,44.1,"Michigan","Lake County"
"MI","MI-087","Lapeer County",47.35,99,1.3594,46,"Michigan","Lapeer County"
"MI","MI-089","Leelanau County",43.75,84,0.9145,42.8,"Michigan","Leelanau County"
"MI","MI-091","Lenawee County",49.3,102,1.5598,47.7,"Michigan","Lenawee County"
"MI","MI-093","Livingston County",47.5417,100,1.4723,46.1,"Michigan","Livingston County"
"MI","MI-095","Luce County",38.6083,26,-0.8325,39.4,"Michigan","Luce County"
"MI","MI-097","Mackinac County",39.8667,44,-0.4732,40.3,"Michigan","Mackinac County"
"MI","MI-099","Macomb County",49.1167,100,1.5865,47.5,"Michigan","Macomb County"
"MI","MI-101","Manistee County",43.9583,71,0.2983,43.7,"Michigan","Manistee County"
"MI","MI-103","Marquette County",38.35,43,-0.4855,38.8,"Michigan","Marquette County"
"MI","MI-105","Mason County",44.4333,51,-0.0842,44.5,"Michigan","Mason County"
"MI","MI-107","Mecosta County",44.4583,68,0.1781,44.3,"Michigan","Mecosta County"
"MI","MI-109","Menominee County",40.95,45,-0.4531,41.4,"Michigan","Menominee County"
"MI","MI-111","Midland County",46.4667,89,0.8281,45.6,"Michigan","Midland County"
"MI","MI-113","Missaukee County",42.7167,74,0.4262,42.3,"Michigan","Missaukee County"
"MI","MI-115","Monroe County",50.7,108,1.9819,48.7,"Michigan","Monroe County"
"MI","MI-037","Clinton County",47.4917,93,0.8875,46.6,"Michigan","Clinton County"
"MI","MI-039","Crawford County",42.0167,61,0.1371,41.9,"Michigan","Crawford County"
"MI","MI-041","Delta County",40.5667,43,-0.4418,41,"Michigan","Delta County"
"MI","MI-043","Dickinson County",39.2417,49,-0.2022,39.4,"Michigan","Dickinson County"
"MI","MI-045","Eaton County",47.5917,94,0.9047,46.7,"Michigan","Eaton County"
"MI","MI-047","Emmet County",41.85,53,-0.0103,41.9,"Michigan","Emmet County"
"MI","MI-049","Genesee County",47.5,97,1.2377,46.3,"Michigan","Genesee County"
"MI","MI-051","Gladwin County",44.7417,73,0.4028,44.3,"Michigan","Gladwin County"
"MI","MI-053","Gogebic County",37.7667,34,-0.6698,38.4,"Michigan","Gogebic County"
"MI","MI-055","Grand Traverse County",43.675,87,0.9192,42.8,"Michigan","Grand Traverse County"
"MI","MI-057","Gratiot County",47.0083,94,0.9923,46,"Michigan","Gratiot County"
"MI","MI-059","Hillsdale County",48.0333,97,1.0443,47,"Michigan","Hillsdale County"
"MI","MI-061","Houghton County",39.2583,61,0.0406,39.2,"Michigan","Houghton County"
"MI","MI-063","Huron County",45.4917,89,0.812,44.7,"Michigan","Huron County"
"MI","MI-065","Ingham County",47.5667,96,1.1412,46.4,"Michigan","Ingham County"
"MI","MI-067","Ionia County",47.125,89,0.7454,46.4,"Michigan","Ionia County"
"MI","MI-069","Iosco County",43.85,74,0.4223,43.4,"Michigan","Iosco County"
"MI","MI-071","Iron County",37.5917,50,-0.2936,37.9,"Michigan","Iron County"
"MI","MI-073","Isabella County",45.5667,88,0.7611,44.8,"Michigan","Isabella County"
"MI","MI-075","Jackson County",47.9583,101,1.3662,46.6,"Michigan","Jackson County"
"MI","MI-077","Kalamazoo County",48.4167,91,0.9044,47.5,"Michigan","Kalamazoo County"
"MI","MI-159","Van Buren County",48.7167,87,0.7747,47.9,"Michigan","Van Buren County"
"MI","MI-161","Washtenaw County",48.5417,102,1.7711,46.8,"Michigan","Washtenaw County"
"MI","MI-163","Wayne County",49.75,101,1.614,48.1,"Michigan","Wayne County"
"MI","MI-165","Wexford County",42.9417,72,0.4339,42.5,"Michigan","Wexford County"
"MI","MI-137","Otsego County",40.9083,41,-0.5068,41.4,"Michigan","Otsego County"
"MI","MI-139","Ottawa County",47.7083,80,0.543,47.2,"Michigan","Ottawa County"
"MI","MI-141","Presque Isle County",41.9583,53,-0.1643,42.1,"Michigan","Presque Isle County"
"MI","MI-117","Montcalm County",45.9833,88,0.7667,45.2,"Michigan","Montcalm County"
"MI","MI-119","Montmorency County",41.7083,47,-0.3013,42,"Michigan","Montmorency County"
